title,mixed fandom,ships,characters,hits,kudos,published,Deku,Bakugo,Deku & Bakugo,Aizawa,Prez Mic,Aizawa & Prez Mic,Aizawa & Deku,Enjiro,Bakugo & Kirishima,Shoto,Deku & Shoto,Dabi,Hawks,Dabi & Hawks,Uraraka,Deku & Uraraka,All Might,Deku & All Might,Class,Deku & Class,Denki,Shinsou,Denki & Shinsou,Deku & Shinsou,Reader,Bakugo & Reader,Bakugo & Shoto,Deku & Prez Mic,Mina,Kirashima,Mina & Kirashima,Jirou,Jirou & Denki,Shigaraki Tomura,Deku & Shigaraki Tomura,Aizawa & Shinsou,Nedzu,Deku & Nedzu,Deku & Reader
The Carnal Melody,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Kirishima Eijirou'],"['Bakugou Katsuki', 'Kirishima Eijirou', 'Original Male Character(s)']",2625,118.0,2022-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friends And The Gaining Thereof,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Midoriya Izuku & Todoroki Shouto', 'Midoriya Izuku & Shinsou Hitoshi', 'Iida Tenya & Midoriya Izuku', 'Midoriya Izuku & Tokoyami Fumikage', 'Midoriya Izuku/Tokoyami Fumikage']","['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Midoriya Izuku', 'Tokoyami Fumikage', 'Iida Tenya', 'Iida Tensei | Ingenium', 'Shinsou Hitoshi', 'Todoroki Shouto']",10927,1663.0,2022-04-28,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"my tears are trapped underneath my smile (let them be, set me free)",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku & Shigaraki Tomura | Shimura Tenko'],"['Midoriya Izuku', 'Shigaraki Tomura | Shimura Tenko', 'Sensei | All For One', 'Kurogiri (My Hero Academia)']",3984,628.0,2022-04-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Listen to the rain,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",297,28.0,2022-04-28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidnapping Is Not (?) A Turn On,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Shigaraki Tomura | Shimura Tenko'],"['Midoriya Izuku', 'Shigaraki Tomura | Shimura Tenko', 'Yagi Toshinori | All Might']",15814,686.0,2022-04-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Alpas,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Takami Keigo | Hawks & Original Female Character(s)', 'Dabi | Todoroki Touya/Takami Keigo | Hawks']","['Original Female Character(s)', 'Takami Keigo | Hawks', 'Class 1-A (My Hero Academia)']",152,9.0,2022-04-28,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stupid Mophead,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Dabi | Todoroki Touya/Shigaraki Tomura | Shimura Tenko'],"['Dabi | Todoroki Touya', 'Shigaraki Tomura | Shimura Tenko']",1807,178.0,2022-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Entertainment,"['Fandoms:\nMinecraft (Video Game), Video Blogging RPF, 僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia']",[],"['TommyInnit (Video Blogging RPF)', 'Toby Smith | Tubbo', 'Ranboo (Video Blogging RPF)', 'Phil Watson (Video Blogging RPF)', 'Technoblade (Video Blogging RPF)', 'Cara | CaptainPuffy', 'Clay | Dream (Video Blogging RPF)', 'GeorgeNotFound (Video Blogging RPF)', 'Wilbur Soot', 'Niki | Nihachu', 'Class 1-A (My Hero Academia)', 'My Hero Academia Ensemble', 'Shelby Grace', 'Floris | Fundy']",9179,463.0,2022-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Just A Toy For You,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Kirishima Eijirou'],"['Bakugou Katsuki', 'Kirishima Eijirou']",4972,476.0,2022-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lusting after you,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Shigaraki Tomura | Shimura Tenko/Reader', 'Dabi | Todoroki Touya/Shigaraki Tomura | Shimura Tenko', 'Iguchi Shuuichi | Spinner/Shigaraki Tomura | Shimura Tenko', 'League of Villains & Shigaraki Tomura | Shimura Tenko', 'Shigaraki Tomura | Shimura Tenko/Original Female Character(s)', 'Shigaraki Tomura | Shimura Tenko/Takami Keigo | Hawks', 'Bubaigawara Jin | Twice & Shigaraki Tomura | Shimura Tenko', 'Kurogiri/Sako Atsuhiro | Mr. Compress', 'Sako Atsuhiro | Mr. Compress/Reader']","['Shigaraki Tomura | Shimura Tenko', 'Dabi | Todoroki Touya', 'Iguchi Shuuichi | Spinner', 'Bubaigawara Jin | Twice', 'Toga Himiko', 'Reader', 'Todoroki Enji | Endeavor', 'Aizawa Shouta | Eraserhead', 'Takami Keigo | Hawks', 'Sensei | All For One', 'Sako Atsuhiro | Mr. Compress']",3453,45.0,2022-04-28,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hide & Seek,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Original Female Character(s)'],"['Class 1-A (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Original Female Character(s)']",317,24.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Way Back When,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",1564,59.0,2022-04-25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artificial Intelligence Meets Dysfunctional Family,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Dabi | Todoroki Touya/Takami Keigo | Hawks', 'Dabi | Todoroki Touya & Todoroki Fuyumi & Todoroki Natsuo & Todoroki Shouto', 'Dabi | Todoroki Touya & Todoroki Enji | Endeavor', 'Dabi | Todoroki Touya & Todoroki Rei']","['Dabi | Todoroki Touya', 'Takami Keigo | Hawks', 'Todoroki Family (My Hero Academia)', 'Todoroki Enji | Endeavor', 'Todoroki Fuyumi', 'OC extended family members', 'Todoroki Rei']",2019,130.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raptor,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],[],['Midoriya Izuku'],2037,233.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
go the distance,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku']",1768,213.0,2022-04-25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vengeance: A Second Coming,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],[],"['Yagi Toshinori | All Might', 'Sensei | All For One', 'Kurogiri (My Hero Academia)', 'Midoriya Izuku', 'Shigaraki Tomura | Shimura Tenko', 'Nedzu (My Hero Academia)', 'Todoroki Shouto', 'Shuuzenji Chiyo | Recovery Girl']",3427,404.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lavender Was Always My Favorite,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Shouji Mezou/Original Female Character(s)', 'Minor or Background Relationship(s)', 'Jirou Kyouka/Kaminari Denki', 'Bakugou Katsuki/Kirishima Eijirou', 'Todoroki Shouto/Yaoyorozu Momo']","['Shouji Mezou', 'Original Female Character(s)', 'Jirou Kyouka', 'Tokoyami Fumikage', 'Kaminari Denki', 'Todoroki Shouto', 'Sakamata Kuugo | Gang Orca', 'Class 1-A (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Iida Tenya', 'Hagakure Tooru', 'Ashido Mina', 'Yaoyorozu Momo', 'Original Characters']",2034,77.0,2022-04-25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
The Gravity of Binary Stars,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki & Midoriya Izuku', ""Bakugou Katsuki & Kariage | Bakugou Katsuki's Friend with the Undercut""]","['Bakugou Katsuki', 'Midoriya Izuku', 'Bakugou Mitsuki', 'Bakugou Masaru', ""Kariage | Bakugou Katsuki's Friend with the Undercut""]",647,49.0,2022-04-25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seasons of Red,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Kirishima Eijirou', 'Kaminari Denki/Sero Hanta', 'Ashido Mina/Uraraka Ochako', 'Midoriya Izuku/Todoroki Shouto']","['Bakugou Katsuki', 'Kirishima Eijirou', 'Todoroki Shouto', 'Midoriya Izuku', 'Sero Hanta', 'Kaminari Denki', 'Uraraka Ochako', 'Ashido Mina']",2846,112.0,2022-04-25,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
Not My Patrol,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Midoriya Izuku/Shinsou Hitoshi', 'Class 1-A & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Class 1-A', 'Class 1-A (My Hero Academia) & Original Character(s)', 'Jirou Kyouka/Yaoyorozu Momo', 'Inui Ryou | Hound Dog/Kan Sekijirou | Vlad King', 'Inui Ryou | Hound Dog & Kan Sekijirou | Vlad King', 'Iida Tenya/Midoriya Izuku/Shinsou Hitoshi/Todoroki Shouto']","['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Midoriya Izuku', 'Original Female Character(s)', 'Shinsou Hitoshi', 'UA staff - Character', 'Class 1-A (My Hero Academia)', 'Nedzu (My Hero Academia)']",266,11.0,2022-04-25,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Guys my Age,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Shinsou Hitoshi'],"['Aizawa Shouta | Eraserhead', 'Shinsou Hitoshi']",5541,569.0,2022-04-25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Night Shift,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Shigaraki Tomura | Shimura Tenko/Reader'],"['Shigaraki Tomura | Shimura Tenko', 'Dabi | Todoroki Touya']",1852,124.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As If You're In Love With Me,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Sero Hanta/Shinsou Hitoshi'],"['Sero Hanta', 'Shinsou Hitoshi', 'Kaminari Denki']",920,120.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fate is Weird,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Kaminari Denki/Sero Hanta', 'Jirou Kyouka & Sero Hanta']","['Kaminari Denki', 'Sero Hanta', 'Jirou Kyouka', ""Kaminari Denki's Parents"", 'Shuuzenji Chiyo | Recovery Girl']",356,53.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
You've Cat to be Kitten me,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta & Kayama Nemuri & Shirakumo Oboro & Yamada Hizashi', 'Aizawa Shouta | Eraserhead & Shirakumo Oboro', 'Aizawa Shouta | Eraserhead & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Kayama Nemuri | Midnight', 'Shirakumo Oboro & Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight & Shirakumo Oboro', 'Midoriya Izuku & Shirakumo Oboro']","['Aizawa Shouta | Eraserhead', 'Midoriya Izuku', 'Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight', 'Shirakumo Oboro']",5829,764.0,2022-04-25,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the real reason for the u.a. school festival,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead & Class 1-A', 'Bakugou Katsuki & Kaminari Denki & Kirishima Eijirou', 'Aizawa Shouta | Eraserhead & Iida Tenya']","['Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Kirishima Eijirou', 'Bakugou Katsuki', 'Kaminari Denki', 'Mineta Minoru', 'Iida Tenya']",645,54.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 Times Aizawa Was Called a Villain and One Time He Was Called A Hero,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic'],"['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Yaoyorozu Momo', 'Kayama Nemuri | Midnight', 'Shinsou Hitoshi', 'Class 1-A (My Hero Academia)']",1586,280.0,2022-04-25,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Busters,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Kaminari Denki/Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Kaminari Denki', 'Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic']",2481,153.0,2022-04-25,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Con orejas de animales,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Kaminari Denki/Shinsou Hitoshi'],"['Kaminari Denki', 'Shinsou Hitoshi']",64,4.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Double Take,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Todoroki Shouto/Yaoyorozu Momo'],"['Todoroki Shouto', 'Yaoyorozu Momo', 'Midoriya Izuku']",1476,108.0,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Bat Hero: Sonar,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Shinsou Hitoshi & Original Character(s)', 'Bakugou Katsuki & Kirishima Eijirou', 'Aizawa Shouta | Eraserhead & Original Character(s)', 'Yamada Hizashi | Present Mic & Original Character(s)', 'Kirishima Eijirou/Original Character(s)', 'Kaminari Denki/Original Character(s)']","['Midoriya Izuku', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Kaminari Denki', 'Ashido Mina', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Takami Keigo | Hawks', 'Tokoyami Fumikage', 'Nezu', 'Hero Public Safety Commission (My Hero Academia)', 'Class 1-A (My Hero Academia)', 'Eri (My Hero Academia)', 'Original Male Character(s)', 'Original Characters', 'Shinsou Hitoshi', 'Hatsume Mei', 'Yagi Toshinori | All Might', 'Sensei | All For One', 'Todoroki Enji | Endeavor', 'Todoroki Shouto', 'Shigaraki Tomura | Shimura Tenko']",125,7.0,2022-04-23,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Drop,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Kirishima Eijirou/Midoriya Izuku'],"['Bakugou Katsuki', 'Kirishima Eijirou', 'Midoriya Izuku']",2137,117.0,2022-04-23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Violent Violets and Cannibalistic Carnations,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Shinsou Hitoshi', 'Bakugou Katsuki/Midoriya Izuku']","['Todoroki Shouto', 'Shinsou Hitoshi', 'Midoriya Izuku', 'recovery girl', 'Aizawa']",226,8.0,2022-04-23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Can You Fight Against Destiny?,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku/Uraraka Ochako', 'Midoriya Izuku/Yaoyorozu Momo', 'Midoriya Izuku & Yaoyorozu Momo', 'Midoriya Izuku & Uraraka Ochako', 'Jirou Kyouka & Yaoyorozu Momo', 'Asui Tsuyu & Uraraka Ochako', 'Midoriya Izuku & Todoroki Shouto', 'Asui Tsuyu/Tokoyami Fumikage', 'Ashido Mina/Kirishima Eijirou']","['Midoriya Izuku', 'Uraraka Ochako', 'Yaoyorozu Momo', 'Jirou Kyouka', 'Asui Tsuyu', 'Ashido Mina', 'Hagakure Tooru', 'Todoroki Shouto', 'Class 1-A (My Hero Academia)']",896,66.0,2022-04-23,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Quest for Love,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic'],"['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight', 'Yagi Toshinori | All Might', 'Nezu', 'League of Villains (My Hero Academia)', 'Fukukado Emi | Ms. Joke']",1109,91.0,2022-04-23,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You might be left with my hair (but you have your father’s eyes),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Todoroki Shouto'],"['Bakugou Katsuki', 'Todoroki Shouto', 'Original Child Character(s)']",2472,281.0,2022-04-23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I May Not Be Hercules...,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Midoriya Izuku & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic']","['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Other Character Tags to Be Added']",4200,484.0,2022-04-23,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
I've become so much like Eren Yeager it's scary,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia, Shingeki no Kyojin | Attack on Titan']",['Todoroki Shouto/Yaoyorozu Momo'],"['Todoroki Shouto', 'Yaoyorozu Momo', 'Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Uraraka Ochako', 'Tokoyami Fumikage', 'Mineta Minoru', 'Ashido Mina', 'Class 1-A (My Hero Academia)']",1870,171.0,2022-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moonlighting as a Vigilante (and other highly illegal shit.),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Kirishima Eijirou/Midoriya Izuku', 'Akatani ""Yamikumo"" Mikumo & Midoriya Izuku', 'Midoriya Izuku & Shinsou Hitoshi', 'Ashido Mina & Midoriya Izuku', 'Aizawa Shouta | Eraserhead/Takami Keigo | Hawks', 'Midoriya Izuku & Yamada Hizashi | Present Mic', 'Nishiya Shinji | Kamui Woods & Takeyama Yuu | Mount Lady', 'Midoriya Inko & Midoriya Izuku', 'Bakugou Katsuki & Yagi Toshinori | All Might', 'Midoriya Izuku & Kannagi Enma | Majestic', 'Midoriya Izuku & Oguro Iwao | Knuckleduster']","['Midoriya Izuku', 'Akatani ""Yamikumo"" Mikumo', 'Kirishima Eijirou', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Class 1-A (My Hero Academia)', 'Aizawa Shouta | Eraserhead', 'Takami Keigo | Hawks', 'Nishiya Shinji | Kamui Woods', 'Takeyama Yuu | Mount Lady', 'Ashido Mina', 'Shinsou Hitoshi', 'Yamada Hizashi | Present Mic', 'League of Villains (My Hero Academia)', 'Hikitsuga Asahi | Open Source (OC)', 'Arata Yuri | Voided (OC)', 'Kannagi Enma | Majestic']",2708,198.0,2022-04-23,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
"Shame and Pride, Skeletons to Hide",['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Chisaki Kai | Overhaul/Dabi | Todoroki Touya', 'Chisaki Kai | Overhaul/Kurono Hari | Chronostasis']",[],233,15.0,2022-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Different,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Aizawa Shouta | Eraserhead/Fukukado Emi | Ms. Joke'],"['Aizawa Shouta | Eraserhead', 'Fukukado Emi | Ms. Joke']",302,34.0,2022-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don’t Look Down,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Shinsou Hitoshi/Uraraka Ochako'],"['Shinsou Hitoshi', 'Uraraka Ochako']",468,46.0,2022-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Where Do You Start When You Know It Has To End? (Interlude ii),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],[],['Midoriya Izuku'],1824,319.0,2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We Accept the Love We Think We Deserve,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Kirishima Eijirou', 'Bakugou Katsuki & Midoriya Izuku', 'Sero Hanta/Todoroki Shouto']","['Bakugou Katsuki', 'Kirishima Eijirou', 'Ashido Mina', 'Sero Hanta', 'Kaminari Denki', 'Midoriya Izuku', 'Todoroki Shouto']",8770,695.0,2022-04-22,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MHA: Learning to Loosen Up,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Kayama Nemuri | Midnight & Yaoyorozu Momo', 'Asui Tsuyu & Kayama Nemuri | Midnight', 'Kayama Nemuri | Midnight & Tokage Setsuna', 'Kayama Nemuri | Midnight/Takeyama Yuu | Mount Lady', 'Kayama Nemuri | Midnight & Uraraka Ochako', 'Asui Tsuyu/Uraraka Ochako']","['Kayama Nemuri | Midnight', 'Yaoyorozu Momo', 'Tokage Setsuna', 'Asui Tsuyu', 'Uraraka Ochako', 'Takeyama Yuu | Mount Lady']",3971,57.0,2022-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
